ds,y_qty,y_revenue,temp_avg,rain_mm,is_rainy,is_weekend,is_holiday,is_pre_holiday,is_post_holiday,day_of_week,holiday_label,month,year,day,week_of_year,quarter
2022-12-29,10,5053.18,29.24,0.0,0,0,0,0,0,3,,12,2022,29,52,4
2022-12-30,14,7155.360000000001,27.25,0.0,0,0,0,0,0,4,,12,2022,30,52,4
2022-12-31,10,8437.15,27.060000000000002,0.0,0,1,0,0,0,5,,12,2022,31,52,4
2023-01-01,1,1639.32,25.5,0.0,0,1,0,0,0,6,,1,2023,1,52,1
2023-01-02,5,3763.2000000000003,30.1,0.0,0,0,0,0,0,0,,1,2023,2,1,1
2023-01-03,2,2188.1899999999996,29.3,0.0,0,0,0,0,0,1,,1,2023,3,1,1
2023-01-04,11,7284.93,28.54,0.0,0,0,0,0,0,2,,1,2023,4,1,1
2023-01-05,85,53529.29,28.006060606060608,0.018181818181818184,1,0,0,1,0,3,,1,2023,5,1,1
2023-01-06,83,56126.29,26.569444444444443,0.19166666666666665,1,0,1,0,0,4,Duruthu Full Moon Poya Day,1,2023,6,1,1
2023-01-07,94,48100.22,26.654285714285713,0.17714285714285716,1,1,0,0,1,5,,1,2023,7,1,1
2023-01-08,4,5560.62,28.15,0.0,0,1,0,0,0,6,,1,2023,8,1,1
2023-01-09,3,4103.35,26.95,0.0,0,0,0,0,0,0,,1,2023,9,2,1
2023-01-10,2,2027.0,24.55,0.0,0,0,0,0,0,1,,1,2023,10,2,1
2023-01-11,22,11520.630000000001,26.042857142857144,0.0,0,0,0,0,0,2,,1,2023,11,2,1
2023-01-12,3,1506.38,24.8,0.0,0,0,0,0,0,3,,1,2023,12,2,1
2023-01-13,11,5778.89,25.375,0.0,0,0,0,0,0,4,,1,2023,13,2,1
2023-01-14,91,63576.37,27.006451612903227,0.0,0,1,0,1,0,5,,1,2023,14,2,1
2023-01-15,115,77651.83,26.73095238095238,0.0071428571428571435,1,1,1,0,0,6,Tamil Thai Pongal Day,1,2023,15,2,1
2023-01-16,115,75232.13,26.295348837209303,0.5279069767441861,1,0,0,0,1,0,,1,2023,16,3,1
2023-01-17,13,6472.259999999999,25.98,0.02,1,0,0,0,0,1,,1,2023,17,3,1
2023-01-18,17,6074.69,27.560000000000002,0.0,0,0,0,0,0,2,,1,2023,18,3,1
2023-01-19,6,2414.2,26.4,0.0,0,0,0,0,0,3,,1,2023,19,3,1
2023-01-20,1,526.0799999999999,30.7,0.0,0,0,0,0,0,4,,1,2023,20,3,1
2023-01-21,10,7713.78,27.15,0.025,1,1,0,0,0,5,,1,2023,21,3,1
2023-01-22,10,3181.88,25.95,0.0,0,1,0,0,0,6,,1,2023,22,3,1
2023-01-23,30,17360.050000000003,26.44545454545454,0.32727272727272727,1,0,0,0,0,0,,1,2023,23,4,1
2023-01-24,14,10000.539999999999,25.625,0.1375,1,0,0,0,0,1,,1,2023,24,4,1
2023-01-25,9,5479.65,26.2,0.0,0,0,0,0,0,2,,1,2023,25,4,1
2023-01-26,8,9511.8,27.975,0.025,1,0,0,0,0,3,,1,2023,26,4,1
2023-01-27,8,4484.99,27.366666666666664,0.0,0,0,0,0,0,4,,1,2023,27,4,1
2023-01-28,10,5719.400000000001,27.139999999999997,0.0,0,1,0,0,0,5,,1,2023,28,4,1
2023-01-29,4,10161.19,27.4,0.0,0,1,0,0,0,6,,1,2023,29,4,1
2023-01-30,17,12061.29,27.1,0.0875,1,0,0,0,0,0,,1,2023,30,5,1
2023-01-31,17,8801.73,25.96,0.12,1,0,0,0,0,1,,1,2023,31,5,1
2023-02-01,10,1363.9099999999999,25.0,0.0,0,0,0,0,0,2,,2,2023,1,5,1
2023-02-02,7,5819.68,24.55,0.875,1,0,0,0,0,3,,2,2023,2,5,1
2023-02-03,108,53574.5,25.284615384615385,0.41538461538461546,1,0,0,1,0,4,,2,2023,3,5,1
2023-02-04,114,75323.37,26.493023255813956,0.772093023255814,1,1,1,1,0,5,Independence Day,2,2023,4,5,1
2023-02-05,116,57677.68,28.22340425531915,0.014893617021276596,1,1,1,0,1,6,Nawam Full Moon Poya Day,2,2023,5,5,1
2023-02-06,110,71832.51,26.908333333333335,0.005555555555555556,1,0,0,0,1,0,,2,2023,6,6,1
2023-02-07,17,8271.8,27.457142857142856,0.41428571428571426,1,0,0,0,0,1,,2,2023,7,6,1
2023-02-08,11,8406.28,28.816666666666666,0.0,0,0,0,0,0,2,,2,2023,8,6,1
2023-02-09,7,2729.2,29.4,0.0,0,0,0,0,0,3,,2,2023,9,6,1
2023-02-10,4,4561.360000000001,27.933333333333334,0.0,0,0,0,0,0,4,,2,2023,10,6,1
2023-02-11,11,7495.49,27.360000000000003,0.04,1,1,0,0,0,5,,2,2023,11,6,1
2023-02-12,2,2630.43,28.700000000000003,0.0,0,1,0,0,0,6,,2,2023,12,6,1
2023-02-13,10,4582.349999999999,27.675,0.0,0,0,0,0,0,0,,2,2023,13,7,1
2023-02-14,3,2155.03,25.6,0.0,0,0,0,0,0,1,,2,2023,14,7,1
2023-02-15,9,5704.0,29.599999999999998,0.0,0,0,0,0,0,2,,2,2023,15,7,1
2023-02-16,7,2066.7799999999997,28.25,0.0,0,0,0,0,0,3,,2,2023,16,7,1
2023-02-17,101,54161.18,28.713513513513515,0.0,0,0,0,1,0,4,,2,2023,17,7,1
2023-02-18,74,54279.41,28.951612903225808,0.009677419354838712,1,1,1,0,0,5,Maha Sivarathri Day,2,2023,18,7,1
2023-02-19,110,86144.86,27.294736842105266,0.3,1,1,0,0,1,6,,2,2023,19,7,1
2023-02-20,10,5064.469999999999,25.875,0.0,0,0,0,0,0,0,,2,2023,20,8,1
2023-02-21,7,2901.2999999999997,28.0,0.06666666666666667,1,0,0,0,0,1,,2,2023,21,8,1
2023-02-22,9,6377.12,27.55,0.0,0,0,0,0,0,2,,2,2023,22,8,1
2023-02-23,16,8741.49,27.25714285714286,0.09999999999999999,1,0,0,0,0,3,,2,2023,23,8,1
2023-02-24,15,7921.98,26.74,0.08,1,0,0,0,0,4,,2,2023,24,8,1
2023-02-25,20,17620.82,28.5,0.06666666666666667,1,1,0,0,0,5,,2,2023,25,8,1
2023-02-26,9,5940.610000000001,26.975,0.0,0,1,0,0,0,6,,2,2023,26,8,1
2023-02-27,15,6566.02,25.983333333333334,0.0,0,0,0,0,0,0,,2,2023,27,9,1
2023-02-28,9,3390.1800000000003,28.325000000000003,0.025,1,0,0,0,0,1,,2,2023,28,9,1
2023-03-01,2,1002.05,29.7,0.0,0,0,0,0,0,2,,3,2023,1,9,1
2023-03-02,9,2586.3199999999997,29.46666666666667,0.0,0,0,0,0,0,3,,3,2023,2,9,1
2023-03-03,8,4536.27,29.075,0.2,1,0,0,0,0,4,,3,2023,3,9,1
2023-03-04,3,2007.9,31.2,0.0,0,1,0,0,0,5,,3,2023,4,9,1
2023-03-05,90,46819.520000000004,27.875675675675677,0.17027027027027028,1,1,0,1,0,6,,3,2023,5,9,1
2023-03-06,81,60813.45,28.115151515151513,0.2303030303030303,1,0,1,0,0,0,Medin Full Moon Poya Day,3,2023,6,10,1
2023-03-07,85,56788.22,27.841666666666665,0.052777777777777785,1,0,0,0,1,1,,3,2023,7,10,1
2023-03-08,3,5382.780000000001,25.5,0.0,0,0,0,0,0,2,,3,2023,8,10,1
2023-03-09,5,3819.6,27.666666666666668,0.06666666666666667,1,0,0,0,0,3,,3,2023,9,10,1
2023-03-10,7,2727.5499999999997,26.25,0.8,1,0,0,0,0,4,,3,2023,10,10,1
2023-03-11,3,5888.969999999999,26.4,0.2,1,1,0,0,0,5,,3,2023,11,10,1
2023-03-12,13,11447.039999999999,27.78,0.02,1,1,0,0,0,6,,3,2023,12,10,1
2023-03-13,12,6788.11,26.339999999999996,1.7,1,0,0,0,0,0,,3,2023,13,11,1
2023-03-14,19,9991.14,27.5,0.016666666666666666,1,0,0,0,0,1,,3,2023,14,11,1
2023-03-15,5,7614.609999999999,28.599999999999998,0.16666666666666666,1,0,0,0,0,2,,3,2023,15,11,1
2023-03-16,4,678.1999999999999,24.6,0.2,1,0,0,0,0,3,,3,2023,16,11,1
2023-03-17,11,5948.570000000001,28.0,0.0,0,0,0,0,0,4,,3,2023,17,11,1
2023-03-18,18,9721.16,28.133333333333336,1.0833333333333333,1,1,0,0,0,5,,3,2023,18,11,1
2023-03-19,10,3690.2400000000002,27.9,0.15000000000000002,1,1,0,0,0,6,,3,2023,19,11,1
2023-03-20,7,2850.4,27.633333333333336,1.8666666666666665,1,0,0,0,0,0,,3,2023,20,12,1
2023-03-21,5,924.0,30.3,0.0,0,0,0,0,0,1,,3,2023,21,12,1
2023-03-22,13,7589.610000000001,27.725,0.025,1,0,0,0,0,2,,3,2023,22,12,1
2023-03-23,17,7202.820000000001,28.183333333333334,0.016666666666666666,1,0,0,0,0,3,,3,2023,23,12,1
2023-03-24,25,10356.519999999999,27.728571428571428,0.0,0,0,0,0,0,4,,3,2023,24,12,1
2023-03-25,13,7838.3,28.560000000000002,0.04,1,1,0,0,0,5,,3,2023,25,12,1
2023-03-26,6,995.98,29.7,0.1,1,1,0,0,0,6,,3,2023,26,12,1
2023-03-27,14,6550.200000000001,28.75714285714286,0.0,0,0,0,0,0,0,,3,2023,27,13,1
2023-03-28,16,10647.38,28.728571428571428,0.14285714285714285,1,0,0,0,0,1,,3,2023,28,13,1
2023-03-29,8,10117.75,28.380000000000003,0.36,1,0,0,0,0,2,,3,2023,29,13,1
2023-03-30,7,2161.53,27.5,0.0,0,0,0,0,0,3,,3,2023,30,13,1
2023-03-31,19,16708.55,28.6875,0.15000000000000002,1,0,0,0,0,4,,3,2023,31,13,1
2023-04-01,27,11906.12,28.5625,0.0,0,1,0,0,0,5,,4,2023,1,13,2
2023-04-02,6,1621.9199999999998,29.549999999999997,0.15,1,1,0,0,0,6,,4,2023,2,13,2
2023-04-03,18,16851.36,28.1875,0.125,1,0,0,0,0,0,,4,2023,3,14,2
2023-04-04,99,84203.63,27.048780487804876,0.12682926829268293,1,0,0,1,0,1,,4,2023,4,14,2
2023-04-05,116,92684.64,28.831111111111113,0.07555555555555557,1,0,1,0,0,2,Bak Full Moon Poya Day,4,2023,5,14,2
2023-04-06,75,48427.3,28.75625,0.11875,1,0,0,1,1,3,,4,2023,6,14,2
2023-04-07,93,47704.26,28.858333333333334,0.125,1,0,1,0,0,4,Good Friday,4,2023,7,14,2
2023-04-08,115,71449.64,27.090697674418607,0.05581395348837209,1,1,0,0,1,5,,4,2023,8,14,2
2023-04-09,5,3894.45,30.266666666666666,0.03333333333333333,1,1,0,0,0,6,,4,2023,9,14,2
2023-04-10,6,2472.4300000000007,29.233333333333334,0.0,0,0,0,0,0,0,,4,2023,10,15,2
2023-04-11,17,11041.770000000002,30.150000000000002,0.03333333333333333,1,0,0,0,0,1,,4,2023,11,15,2
2023-04-12,92,54931.46,29.227272727272727,0.1181818181818182,1,0,0,1,0,2,,4,2023,12,15,2
2023-04-13,73,61224.53,28.825000000000003,0.019444444444444445,1,0,1,1,0,3,Day Before Sinhala and Tamil New Year,4,2023,13,15,2
2023-04-14,113,75127.62,28.084444444444443,0.3044444444444444,1,0,1,0,1,4,Sinhala and Tamil New Year,4,2023,14,15,2
2023-04-15,93,56370.78,28.526470588235295,0.41764705882352937,1,1,0,0,1,5,,4,2023,15,15,2
2023-04-16,23,10129.24,28.928571428571427,0.35714285714285715,1,1,0,0,0,6,,4,2023,16,15,2
2023-04-17,18,11113.23,30.3,0.12857142857142856,1,0,0,0,0,0,,4,2023,17,16,2
2023-04-18,9,3504.6000000000004,28.766666666666666,0.13333333333333333,1,0,0,0,0,1,,4,2023,18,16,2
2023-04-19,17,10705.09,30.2,0.14285714285714285,1,0,0,0,0,2,,4,2023,19,16,2
2023-04-20,16,13233.27,29.7,0.07142857142857142,1,0,0,0,0,3,,4,2023,20,16,2
2023-04-21,94,65673.89,28.46829268292683,0.08292682926829269,1,0,0,1,0,4,,4,2023,21,16,2
2023-04-22,80,77003.49,28.89090909090909,0.45454545454545453,1,1,1,0,0,5,Eid al-Fitr,4,2023,22,16,2
2023-04-23,93,64584.45,29.633333333333333,0.13611111111111113,1,1,0,0,1,6,,4,2023,23,16,2
2023-04-24,15,17268.23,28.457142857142856,1.457142857142857,1,0,0,0,0,0,,4,2023,24,17,2
2023-04-25,18,6248.46,29.125,0.11249999999999999,1,0,0,0,0,1,,4,2023,25,17,2
2023-04-26,8,6544.780000000001,28.919999999999998,0.82,1,0,0,0,0,2,,4,2023,26,17,2
2023-04-27,5,2657.1699999999996,29.0,0.15,1,0,0,0,0,3,,4,2023,27,17,2
2023-04-28,6,3038.12,27.3,1.4333333333333336,1,0,0,0,0,4,,4,2023,28,17,2
2023-04-29,17,10644.93,28.55,0.5666666666666667,1,1,0,0,0,5,,4,2023,29,17,2
2023-04-30,70,53905.94,27.664516129032258,0.4161290322580645,1,1,0,1,0,6,,4,2023,30,17,2
2023-05-01,96,97984.28,26.836363636363636,1.3772727272727272,1,0,1,0,0,0,International Workers' Day,5,2023,1,18,2
2023-05-02,99,58992.64,27.339473684210528,0.5447368421052632,1,0,0,0,1,1,,5,2023,2,18,2
2023-05-03,18,7939.27,26.025,2.025,1,0,0,0,0,2,,5,2023,3,18,2
2023-05-04,78,62225.64,27.61111111111111,1.0361111111111112,1,0,0,1,0,3,,5,2023,4,18,2
2023-05-05,122,86049.35,26.30888888888889,0.4955555555555556,1,0,1,1,0,4,Vesak Full Moon Poya Day,5,2023,5,18,2
2023-05-06,95,50931.13,28.754054054054055,0.22702702702702704,1,1,1,0,1,5,Day Following Vesak Full Moon Poya Day,5,2023,6,18,2
2023-05-07,99,81959.66,28.415,0.0375,1,1,0,0,1,6,,5,2023,7,18,2
2023-05-08,10,4644.799999999999,28.900000000000002,0.43333333333333335,1,0,0,0,0,0,,5,2023,8,19,2
2023-05-09,20,10576.55,28.200000000000003,0.47777777777777786,1,0,0,0,0,1,,5,2023,9,19,2
2023-05-10,12,9215.63,28.849999999999998,0.11666666666666665,1,0,0,0,0,2,,5,2023,10,19,2
2023-05-11,20,13664.189999999999,27.099999999999998,0.25,1,0,0,0,0,3,,5,2023,11,19,2
2023-05-12,21,13721.43,27.98888888888889,0.17777777777777778,1,0,0,0,0,4,,5,2023,12,19,2
2023-05-13,12,14000.830000000002,29.05,0.10000000000000002,1,1,0,0,0,5,,5,2023,13,19,2
2023-05-14,12,3648.58,27.875,0.125,1,1,0,0,0,6,,5,2023,14,19,2
2023-05-15,7,3807.3199999999997,29.575,0.1,1,0,0,0,0,0,,5,2023,15,20,2
2023-05-16,6,7040.82,29.580000000000002,0.26,1,0,0,0,0,1,,5,2023,16,20,2
2023-05-17,26,16193.880000000001,29.6375,0.1,1,0,0,0,0,2,,5,2023,17,20,2
2023-05-18,23,18098.010000000002,28.26,0.01,1,0,0,0,0,3,,5,2023,18,20,2
2023-05-19,21,11338.820000000002,28.32857142857143,0.05714285714285715,1,0,0,0,0,4,,5,2023,19,20,2
2023-05-20,25,10397.03,28.157142857142855,0.1,1,1,0,0,0,5,,5,2023,20,20,2
2023-05-21,9,3050.04,27.96666666666667,0.03333333333333333,1,1,0,0,0,6,,5,2023,21,20,2
2023-05-22,4,2808.78,28.833333333333332,0.03333333333333333,1,0,0,0,0,0,,5,2023,22,21,2
2023-05-23,8,2898.12,29.53333333333333,0.0,0,0,0,0,0,1,,5,2023,23,21,2
2023-05-24,12,5666.12,28.6,0.1,1,0,0,0,0,2,,5,2023,24,21,2
2023-05-25,18,9482.28,28.833333333333332,0.0,0,0,0,0,0,3,,5,2023,25,21,2
2023-05-26,13,6425.340000000001,29.75,0.08333333333333333,1,0,0,0,0,4,,5,2023,26,21,2
2023-05-27,9,10348.72,29.380000000000003,0.12000000000000002,1,1,0,0,0,5,,5,2023,27,21,2
2023-05-28,9,5760.51,28.75,0.15000000000000002,1,1,0,0,0,6,,5,2023,28,21,2
2023-05-29,22,16674.47,29.3125,0.2,1,0,0,0,0,0,,5,2023,29,22,2
2023-05-30,24,13113.61,28.316666666666666,0.05000000000000001,1,0,0,0,0,1,,5,2023,30,22,2
2023-05-31,8,2336.39,28.566666666666663,0.10000000000000002,1,0,0,0,0,2,,5,2023,31,22,2
2023-06-01,5,3625.38,27.05,0.39999999999999997,1,0,0,0,0,3,,6,2023,1,22,2
2023-06-02,86,68246.38,28.844117647058823,0.15588235294117647,1,0,0,1,0,4,,6,2023,2,22,2
2023-06-03,75,63172.23,28.813888888888886,0.12222222222222223,1,1,1,0,0,5,Poson Full Moon Poya Day,6,2023,3,22,2
2023-06-04,98,58923.12,28.176315789473687,0.12894736842105262,1,1,0,0,1,6,,6,2023,4,22,2
2023-06-05,26,20910.85,26.8,1.25,1,0,0,0,0,0,,6,2023,5,23,2
2023-06-06,13,11334.35,28.950000000000003,0.15,1,0,0,0,0,1,,6,2023,6,23,2
2023-06-07,12,12898.5,27.119999999999997,0.6199999999999999,1,0,0,0,0,2,,6,2023,7,23,2
2023-06-08,8,4535.549999999999,28.175,0.09999999999999999,1,0,0,0,0,3,,6,2023,8,23,2
2023-06-09,3,930.6400000000001,28.049999999999997,0.15,1,0,0,0,0,4,,6,2023,9,23,2
2023-06-10,4,3365.0,29.0,0.05,1,1,0,0,0,5,,6,2023,10,23,2
2023-06-11,7,4231.76,28.375,0.0,0,1,0,0,0,6,,6,2023,11,23,2
2023-06-12,23,6943.57,28.016666666666666,0.10000000000000002,1,0,0,0,0,0,,6,2023,12,24,2
2023-06-13,37,20132.46,27.94,0.4533333333333333,1,0,0,0,0,1,,6,2023,13,24,2
2023-06-14,13,9615.619999999999,29.0,0.1,1,0,0,0,0,2,,6,2023,14,24,2
2023-06-15,14,16496.14,28.4,0.16,1,0,0,0,0,3,,6,2023,15,24,2
2023-06-16,10,8554.849999999999,28.8,0.4,1,0,0,0,0,4,,6,2023,16,24,2
2023-06-17,29,10771.67,28.0,0.014285714285714287,1,1,0,0,0,5,,6,2023,17,24,2
2023-06-18,21,17132.58,28.688888888888886,0.3111111111111111,1,1,0,0,0,6,,6,2023,18,24,2
2023-06-19,16,7712.52,28.080000000000002,0.12,1,0,0,0,0,0,,6,2023,19,25,2
2023-06-20,42,19837.74,27.349999999999998,0.27499999999999997,1,0,0,0,0,1,,6,2023,20,25,2
2023-06-21,12,8654.6,26.266666666666666,0.21666666666666667,1,0,0,0,0,2,,6,2023,21,25,2
2023-06-22,16,7169.17,29.099999999999998,0.10000000000000002,1,0,0,0,0,3,,6,2023,22,25,2
2023-06-23,12,5766.83,28.175,0.175,1,0,0,0,0,4,,6,2023,23,25,2
2023-06-24,23,14115.89,28.425,0.4,1,1,0,0,0,5,,6,2023,24,25,2
2023-06-25,3,5396.529999999999,26.666666666666668,0.23333333333333336,1,1,0,0,0,6,,6,2023,25,25,2
2023-06-26,24,13753.240000000002,26.5,1.5571428571428572,1,0,0,0,0,0,,6,2023,26,26,2
2023-06-27,23,10757.0,26.900000000000002,0.5285714285714286,1,0,0,0,0,1,,6,2023,27,26,2
2023-06-28,106,58891.26,27.610000000000003,0.1375,1,0,0,1,0,2,,6,2023,28,26,2
2023-06-29,92,45022.92,26.790625,1.7093749999999999,1,0,1,0,0,3,Eid al-Adha,6,2023,29,26,2
2023-06-30,115,74225.81,28.042222222222218,0.04888888888888889,1,0,0,0,1,4,,6,2023,30,26,2
2023-07-01,11,15301.45,25.875,0.625,1,1,0,0,0,5,,7,2023,1,26,3
2023-07-02,87,43360.42,26.726470588235294,0.5323529411764706,1,1,0,1,0,6,,7,2023,2,26,3
2023-07-03,96,61997.31,27.5525,0.5575,1,0,1,0,0,0,Adhi Esala Full Moon Poya Day,7,2023,3,27,3
2023-07-04,117,58391.47,26.907142857142855,0.6071428571428571,1,0,0,0,1,1,,7,2023,4,27,3
2023-07-05,11,10312.1,26.380000000000003,1.9,1,0,0,0,0,2,,7,2023,5,27,3
2023-07-06,16,7670.24,27.225,0.0625,1,0,0,0,0,3,,7,2023,6,27,3
2023-07-07,2,6224.41,27.5,1.8,1,0,0,0,0,4,,7,2023,7,27,3
2023-07-08,3,5959.89,26.5,0.0,0,1,0,0,0,5,,7,2023,8,27,3
2023-07-09,13,18294.77,27.150000000000002,0.03333333333333333,1,1,0,0,0,6,,7,2023,9,27,3
2023-07-10,19,13261.949999999999,27.95,0.1375,1,0,0,0,0,0,,7,2023,10,28,3
2023-07-11,35,14040.300000000001,27.745454545454546,0.009090909090909092,1,0,0,0,0,1,,7,2023,11,28,3
2023-07-12,12,7627.94,27.883333333333336,0.0,0,0,0,0,0,2,,7,2023,12,28,3
2023-07-13,5,1847.7399999999998,27.299999999999997,0.1,1,0,0,0,0,3,,7,2023,13,28,3
2023-07-14,15,11938.68,28.0,0.05000000000000001,1,0,0,0,0,4,,7,2023,14,28,3
2023-07-15,27,26661.08,27.82,0.13,1,1,0,0,0,5,,7,2023,15,28,3
2023-07-16,9,9510.63,27.53333333333333,0.13333333333333333,1,1,0,0,0,6,,7,2023,16,28,3
2023-07-17,27,12720.49,27.944444444444443,0.06666666666666667,1,0,0,0,0,0,,7,2023,17,29,3
2023-07-18,10,14978.670000000002,27.619999999999997,0.0,0,0,0,0,0,1,,7,2023,18,29,3
2023-07-19,9,4858.73,27.925,0.07500000000000001,1,0,0,0,0,2,,7,2023,19,29,3
2023-07-20,16,8527.73,27.599999999999998,0.042857142857142864,1,0,0,0,0,3,,7,2023,20,29,3
2023-07-21,10,2167.47,28.433333333333334,0.10000000000000002,1,0,0,0,0,4,,7,2023,21,29,3
2023-07-22,15,8467.68,28.7,0.07142857142857142,1,1,0,0,0,5,,7,2023,22,29,3
2023-07-23,15,3166.7799999999997,27.880000000000003,0.04,1,1,0,0,0,6,,7,2023,23,29,3
2023-07-24,15,10997.49,27.3,0.4,1,0,0,0,0,0,,7,2023,24,30,3
2023-07-25,20,24737.23,27.575,0.08333333333333333,1,0,0,0,0,1,,7,2023,25,30,3
2023-07-26,7,6565.86,27.166666666666668,0.03333333333333333,1,0,0,0,0,2,,7,2023,26,30,3
2023-07-27,4,4167.469999999999,27.6,0.05,1,0,0,0,0,3,,7,2023,27,30,3
2023-07-28,7,4288.860000000001,27.85,0.1,1,0,0,0,0,4,,7,2023,28,30,3
2023-07-29,13,7122.04,27.325,0.05,1,1,0,0,0,5,,7,2023,29,30,3
2023-07-30,3,6560.08,26.53333333333333,0.0,0,1,0,0,0,6,,7,2023,30,30,3
2023-07-31,100,57880.76,27.395,0.14250000000000002,1,0,0,1,0,0,,7,2023,31,31,3
2023-08-01,87,50628.759999999995,27.48378378378378,0.08648648648648649,1,0,1,0,0,1,Esala Full Moon Poya Day,8,2023,1,31,3
2023-08-02,106,50960.89,27.771428571428572,0.14047619047619048,1,0,0,0,1,2,,8,2023,2,31,3
2023-08-03,11,8289.9,28.24,0.12000000000000002,1,0,0,0,0,3,,8,2023,3,31,3
2023-08-04,2,4572.97,26.1,0.0,0,0,0,0,0,4,,8,2023,4,31,3
2023-08-05,11,14333.47,26.95,0.0,0,1,0,0,0,5,,8,2023,5,31,3
2023-08-06,2,1198.59,26.7,0.0,0,1,0,0,0,6,,8,2023,6,31,3
2023-08-07,16,13801.08,27.928571428571427,0.15714285714285717,1,0,0,0,0,0,,8,2023,7,32,3
2023-08-08,10,10364.170000000002,27.675,0.15,1,0,0,0,0,1,,8,2023,8,32,3
2023-08-09,7,13754.06,28.266666666666666,0.03333333333333333,1,0,0,0,0,2,,8,2023,9,32,3
2023-08-10,11,12594.910000000002,27.133333333333336,0.05000000000000001,1,0,0,0,0,3,,8,2023,10,32,3
2023-08-11,8,15601.09,27.7,0.06666666666666667,1,0,0,0,0,4,,8,2023,11,32,3
2023-08-12,8,6032.9800000000005,26.733333333333334,0.0,0,1,0,0,0,5,,8,2023,12,32,3
2023-08-13,7,3564.7599999999998,26.4,0.0,0,1,0,0,0,6,,8,2023,13,32,3
2023-08-14,12,5082.54,27.839999999999996,0.02,1,0,0,0,0,0,,8,2023,14,33,3
2023-08-15,10,4638.549999999999,28.0,0.05,1,0,0,0,0,1,,8,2023,15,33,3
2023-08-16,11,8919.3,28.925,0.0,0,0,0,0,0,2,,8,2023,16,33,3
2023-08-17,18,15071.77,28.442857142857143,0.028571428571428574,1,0,0,0,0,3,,8,2023,17,33,3
2023-08-18,13,5262.99,27.46666666666667,0.3666666666666667,1,0,0,0,0,4,,8,2023,18,33,3
2023-08-19,10,6455.01,27.125,0.0,0,1,0,0,0,5,,8,2023,19,33,3
2023-08-20,7,3816.5699999999997,28.433333333333334,0.03333333333333333,1,1,0,0,0,6,,8,2023,20,33,3
2023-08-21,7,7515.74,28.8,0.1,1,0,0,0,0,0,,8,2023,21,34,3
2023-08-22,20,12332.810000000001,29.488888888888887,0.0,0,0,0,0,0,1,,8,2023,22,34,3
2023-08-23,4,3812.95,26.9,0.0,0,0,0,0,0,2,,8,2023,23,34,3
2023-08-24,9,9897.71,28.2,0.0,0,0,0,0,0,3,,8,2023,24,34,3
2023-08-25,20,7464.45,27.9,0.02,1,0,0,0,0,4,,8,2023,25,34,3
2023-08-26,2,4617.0,27.5,0.0,0,1,0,0,0,5,,8,2023,26,34,3
2023-08-27,10,9705.44,28.939999999999998,0.04,1,1,0,0,0,6,,8,2023,27,34,3
2023-08-28,20,9275.76,28.114285714285717,0.1285714285714286,1,0,0,0,0,0,,8,2023,28,35,3
2023-08-29,111,77135.1,27.474358974358974,0.33589743589743587,1,0,0,1,0,1,,8,2023,29,35,3
2023-08-30,87,70520.13,27.68285714285714,0.12000000000000001,1,0,1,0,0,2,Nikini Full Moon Poya Day,8,2023,30,35,3
2023-08-31,119,77024.37,26.746808510638296,1.102127659574468,1,0,0,0,1,3,,8,2023,31,35,3
2023-09-01,2,302.02,24.9,0.2,1,0,0,0,0,4,,9,2023,1,35,3
2023-09-02,2,1350.39,26.6,0.3,1,1,0,0,0,5,,9,2023,2,35,3
2023-09-03,3,1373.2399999999998,24.9,1.8,1,1,0,0,0,6,,9,2023,3,35,3
2023-09-04,2,1937.31,28.7,0.4,1,0,0,0,0,0,,9,2023,4,36,3
2023-09-05,1,2264.02,26.0,0.7,1,0,0,0,0,1,,9,2023,5,36,3
2023-09-06,2,301.49,26.6,0.4,1,0,0,0,0,2,,9,2023,6,36,3
2023-09-07,3,166.02,24.4,1.1,1,0,0,0,0,3,,9,2023,7,36,3
2023-09-08,7,2900.69,27.2,0.2,1,0,0,0,0,4,,9,2023,8,36,3
2023-09-09,2,1489.8200000000002,28.5,0.1,1,1,0,0,0,5,,9,2023,9,36,3
2023-09-10,3,3982.79,28.15,0.6000000000000001,1,1,0,0,0,6,,9,2023,10,36,3
2023-09-11,2,150.51,26.5,0.3,1,0,0,0,0,0,,9,2023,11,37,3
2023-09-12,6,5537.9,27.433333333333334,0.09999999999999999,1,0,0,0,0,1,,9,2023,12,37,3
2023-09-13,8,3140.1,26.05,3.6,1,0,0,0,0,2,,9,2023,13,37,3
2023-09-14,4,1984.6300000000003,25.450000000000003,0.2,1,0,0,0,0,3,,9,2023,14,37,3
2023-09-15,9,2931.87,26.6,0.0,0,0,0,0,0,4,,9,2023,15,37,3
2023-09-16,4,3841.4400000000005,27.2,0.0,0,1,0,0,0,5,,9,2023,16,37,3
2023-09-17,3,1510.03,28.7,0.2,1,1,0,0,0,6,,9,2023,17,37,3
2023-09-18,4,1383.35,28.0,0.0,0,0,0,0,0,0,,9,2023,18,38,3
2023-09-19,2,1320.01,27.5,0.1,1,0,0,0,0,1,,9,2023,19,38,3
2023-09-20,2,1545.9899999999998,26.5,0.0,0,0,0,0,0,2,,9,2023,20,38,3
2023-09-21,3,244.70000000000005,27.4,0.0,0,0,0,0,0,3,,9,2023,21,38,3
2023-09-22,3,950.35,25.4,0.1,1,0,0,0,0,4,,9,2023,22,38,3
